220407_s_at,"transforming growth factor, beta 2",TGFB2,,,,
220408_x_at,suppressor of Ty 20 homolog (S. cerevisiae),SUPT20H,,,,
220409_at,calmodulin regulated spectrin-associated protein 1,CAMSAP1,,,,
220410_s_at,calmodulin regulated spectrin-associated protein 1,CAMSAP1,,,,
220411_x_at,podocan-like 1,PODNL1,,,,
220412_x_at,"potassium channel, subfamily K, member 7",KCNK7,,,,
220413_at,"solute carrier family 39 (zinc transporter), member 2",SLC39A2,,,,
220414_at,calmodulin-like 5,CALML5,,,,
220415_at,FPGT-TNNI3K readthrough /// TNNI3 interacting kinase,FPGT-TNNI3K ,,,,
220416_at,"ATPase, class I, type 8B, member 4",ATP8B4,,,,
220417_s_at,THAP domain containing 4,THAP4,,,,
220418_at,ubiquitin associated and SH3 domain containing A,UBASH3A,,,,
220419_s_at,ubiquitin specific peptidase 25,USP25,,,,
220420_at,"lectin, mannose-binding, 1 like",LMAN1L,,,,
220421_at,butyrophilin-like 8,BTNL8,,,,
220422_at,ubiquilin 3,UBQLN3,,,,
220423_at,"phospholipase A2, group IID",PLA2G2D,,,,
220424_at,"nephrosis 2, idiopathic, steroid-resistant (podocin)",NPHS2,,,,
220425_x_at,rhophilin associated tail protein 1B,ROPN1B,,,,
220426_at,chromosome 20 open reading frame 195,C20orf195,,,,
220427_at,"obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF",OBSCN,,,,
220428_at,"CD207 molecule, langerin",CD207,,,,
220429_at,N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 3,NDST3,,,,
220430_at,"family with sequence similarity 110, member D",FAM110D,,,,
220431_at,"transmembrane protease, serine 11E",TMPRSS11E,,,,
220432_s_at,"cytochrome P450, family 39, subfamily A, polypeptide 1",CYP39A1,,,,
220433_at,proline rich Gla (G-carboxyglutamic acid) 3 (transmembrane),PRRG3,,,,
220434_at,aarF domain containing kinase 4,ADCK4,,,,
220435_at,"solute carrier family 30, member 10",SLC30A10,,,,
220436_at,contactin associated protein-like 3 pseudogene 2,CNTNAP3P2,,,,
220437_at,chromosome 19 open reading frame 80,C19orf80,,,,
220438_at,glutaminyl-peptide cyclotransferase-like,QPCTL,,,,
220439_at,Ras and Rab interactor 3,RIN3,,,,
220440_at,"lectin, galactoside-binding, soluble, 13",LGALS13,,,,
220441_at,"DnaJ (Hsp40) homolog, subfamily C, member 22",DNAJC22,,,,
220442_at,polypeptide N-acetylgalactosaminyltransferase 4 /// POC1B-GALNT4 readthrough,GALNT4 ,,,,
220443_s_at,ventral anterior homeobox 2,VAX2,,,,
220444_at,zinc finger protein 557,ZNF557,,,,
220445_s_at,"CSAG family, member 2 /// CSAG family, member 3",CSAG2 ,,,,
220446_s_at,carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 4,CHST4,,,,
220447_at,histamine receptor H3,HRH3,,,,
220448_at,"potassium channel, subfamily K, member 12",KCNK12,,,,
220449_at,long intergenic non-protein coding RNA 1260,LINC01260,,,,
220450_at,,,,,,
220451_s_at,baculoviral IAP repeat containing 7,BIRC7,,,,
220452_x_at,,,,,,
220453_at,PQ loop repeat containing 2,PQLC2,,,,
220454_s_at,"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A",SEMA6A,,,,
220455_at,"solute carrier family 16 (monocarboxylate transporter), member 8",SLC16A8,,,,
220456_at,"serine palmitoyltransferase, long chain base subunit 3",SPTLC3,,,,
220457_at,sterile alpha motif domain containing 4B,SAMD4B,,,,
220458_at,,,,,,
220459_at,MCM3AP antisense RNA 1,MCM3AP-AS1,,,,
220460_at,"solute carrier organic anion transporter family, member 1C1",SLCO1C1,,,,
220461_at,pecanex-like 2 (Drosophila),PCNXL2,,,,
220462_at,cysteine-serine-rich nuclear protein 3,CSRNP3,,,,
220463_at,"transient receptor potential cation channel, subfamily M, member 3",TRPM3,,,,
220464_at,MCF.2 cell line derived transforming sequence-like,MCF2L,,,,
220465_at,CEBPA antisense RNA 1 (head to head),CEBPA-AS1,,,,
220466_at,coiled-coil domain containing 15,CCDC15,,,,
220467_at,,,,,,
220468_at,ADP-ribosylation factor-like 14,ARL14,,,,
220469_at,"coatomer protein complex, subunit epsilon",COPE,,,,
220470_at,Bet1 golgi vesicular membrane trafficking protein-like,BET1L,,,,
220471_s_at,myc target 1,MYCT1,,,,
220472_at,"zinc finger, CCHC domain containing 4",ZCCHC4,,,,
220473_s_at,"zinc finger, CCHC domain containing 4",ZCCHC4,,,,
220474_at,"solute carrier family 25 (mitochondrial oxoadipate carrier), member 21",SLC25A21,,,,
220475_at,"solute carrier family 28 (concentrative nucleoside transporter), member 3",SLC28A3,,,,
220476_s_at,"family with sequence similarity 212, member B /// uncharacterized LOC101928718",FAM212B ,,,,
220477_s_at,transmembrane protein 230,TMEM230,,,,
220478_at,"apolipoprotein L, 5",APOL5,,,,
220479_at,CPS1 intronic transcript 1 (non-protein coding),CPS1-IT1,,,,
220480_at,heart and neural crest derivatives expressed 2,HAND2,,,,
220481_at,G protein-coupled receptor 75,GPR75,,,,
220482_s_at,secretion regulating guanine nucleotide exchange factor,SERGEF,,,,
220483_s_at,"ring finger protein 19A, RBR E3 ubiquitin protein ligase",RNF19A,,,,
220484_at,mucolipin 3,MCOLN3,,,,
220485_s_at,signal-regulatory protein gamma,SIRPG,,,,
220486_x_at,uncharacterized LOC101928589 /// transmembrane protein 164,LOC101928589 ,,,,
220487_at,"syntrophin, gamma 2",SNTG2,,,,
220488_s_at,breast carcinoma amplified sequence 3,BCAS3,,,,
220489_s_at,serine incorporator 2,SERINC2,,,,
220490_at,serine incorporator 2,SERINC2,,,,
220491_at,hepcidin antimicrobial peptide,HAMP,,,,
220492_s_at,otoferlin,OTOF,,,,
220493_at,doublesex and mab-3 related transcription factor 1,DMRT1,,,,
220494_s_at,,,,,,
220495_s_at,thioredoxin domain containing 15,TXNDC15,,,,
220496_at,"C-type lectin domain family 1, member B",CLEC1B,,,,
220497_at,zinc finger protein 214,ZNF214,,,,
220498_at,actin-like 7B,ACTL7B,,,,
220499_at,fibronectin type III domain containing 8,FNDC8,,,,
220500_s_at,"RAB, member of RAS oncogene family-like 2A /// RAB, member of RAS oncogene family-like 2B",RABL2A ,,,,
220501_at,actin-like 7A,ACTL7A,,,,
220502_s_at,"solute carrier family 13 (sodium/sulfate symporter), member 1",SLC13A1,,,,
220503_at,"solute carrier family 13 (sodium/sulfate symporter), member 1",SLC13A1,,,,
220504_at,keratocan,KERA,,,,
220505_at,chromosome 9 open reading frame 53,C9orf53,,,,
220506_at,"guanylate cyclase 1, soluble, beta 2 (pseudogene)",GUCY1B2,,,,
220507_s_at,"ureidopropionase, beta",UPB1,,,,
220508_at,"chaperonin containing TCP1, subunit 8 (theta)-like 2",CCT8L2,,,,
220509_at,RNA binding motif protein 26,RBM26,,,,
220510_at,"Rh family, B glycoprotein (gene/pseudogene)",RHBG,,,,
220511_s_at,DLC1 Rho GTPase activating protein,DLC1,,,,
220512_at,DLC1 Rho GTPase activating protein,DLC1,,,,
220513_at,KH homology domain containing 1-like,KHDC1L,,,,
220514_at,,,,,,
220515_at,dual specificity phosphatase 21,DUSP21,,,,
220516_at,zinc finger and SCAN domain containing 2,ZSCAN2,,,,
220517_at,vacuolar protein sorting 13 homolog C (S. cerevisiae),VPS13C,,,,
220518_at,"ABI family, member 3 (NESH) binding protein",ABI3BP,,,,
220519_s_at,"lens intrinsic membrane protein 2, 19kDa",LIM2,,,,
220520_s_at,nucleoporin 62kDa C-terminal like,NUP62CL,,,,
220521_s_at,autophagy related 16-like 1 (S. cerevisiae),ATG16L1,,,,
220522_at,"crumbs family member 1, photoreceptor morphogenesis associated",CRB1,,,,
220523_at,EF-hand domain (C-terminal) containing 2,EFHC2,,,,
220524_at,erythrocyte membrane protein band 4.1 like 4B,EPB41L4B,,,,
220525_s_at,ancient ubiquitous protein 1,AUP1,,,,
220526_s_at,mitochondrial ribosomal protein L20,MRPL20,,,,
220527_at,mitochondrial ribosomal protein L20,MRPL20,,,,
220528_at,vanin 3,VNN3,,,,
220529_at,uncharacterized protein FLJ11710,FLJ11710,,,,
220530_at,,,,,,
220531_at,,,,,,
220532_s_at,transmembrane protein 176B,TMEM176B,,,,
220533_at,,,,,,
220534_at,"tripartite motif-containing protein 49D1-like /// tripartite motif containing 48 /// tripartite motif containing 49D1 /// tripartite motif containing 49D2, pseudogene",LOC101930235 ,,,,
220535_at,"family with sequence similarity 90, member A1",FAM90A1,,,,
220536_at,vertebrae development associated,VRTN,,,,
220537_at,ankyrin repeat and SOCS box containing 12 /// myotubularin related protein 8,ASB12 ,,,,
220538_at,adrenomedullin 2,ADM2,,,,
220539_at,tetratricopeptide repeat domain 40,TTC40,,,,
220540_at,"potassium channel, subfamily K, member 15",KCNK15,,,,
220541_at,matrix metallopeptidase 26,MMP26,,,,
220542_s_at,"BPI fold containing family A, member 1",BPIFA1,,,,
220543_at,chromosome 21 open reading frame 62,C21orf62,,,,
220544_at,testis-specific serine kinase substrate,TSKS,,,,
220545_s_at,testis-specific serine kinase substrate,TSKS,,,,
220546_at,lysine (K)-specific methyltransferase 2A /// uncharacterized LOC101929115,KMT2A ,,,,
220547_s_at,"family with sequence similarity 35, member A",FAM35A,,,,
220548_at,polycystin (PKD) family receptor for egg jelly,PKDREJ,,,,
220549_at,fibrinogen silencer binding protein /// RAD54 homolog B (S. cerevisiae),FSBP ,,,,
220550_at,F-box protein 4,FBXO4,,,,
220551_at,"solute carrier family 17 (vesicular glutamate transporter), member 6",SLC17A6,,,,
220552_at,"transient receptor potential cation channel, subfamily C, member 5",TRPC5,,,,
220553_s_at,pre-mRNA processing factor 39,PRPF39,,,,
220554_at,"solute carrier family 22 (organic anion transporter), member 7",SLC22A7,,,,
220555_s_at,PDZ domain containing 7,PDZD7,,,,
220556_at,"ATPase, Na+/K+ transporting, beta 4 polypeptide",ATP1B4,,,,
220557_s_at,phosphofurin acidic cluster sorting protein 1,PACS1,,,,
220558_x_at,tetraspanin 32,TSPAN32,,,,
220559_at,engrailed homeobox 1,EN1,,,,
220560_at,chromosome 11 open reading frame 21,C11orf21,,,,
220561_at,IGF2 antisense RNA,IGF2-AS,,,,
220562_at,"cytochrome P450, family 2, subfamily W, polypeptide 1",CYP2W1,,,,
220563_s_at,SH3 and multiple ankyrin repeat domains 1,SHANK1,,,,
220564_at,"renalase, FAD-dependent amine oxidase",RNLS,,,,
220565_at,chemokine (C-C motif) receptor 10,CCR10,,,,
220566_at,"phosphoinositide-3-kinase, regulatory subunit 5",PIK3R5,,,,
220567_at,IKAROS family zinc finger 2 (Helios),IKZF2,,,,
220568_at,uncharacterized LOC55448,PRO1483,,,,
220569_at,,,,,,
220570_at,resistin,RETN,,,,
220571_at,PR domain containing 11,PRDM11,,,,
220572_at,uncharacterized LOC100506282,LOC100506282,,,,
220573_at,kallikrein-related peptidase 14,KLK14,,,,
220574_at,"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D",SEMA6D,,,,
220575_at,"family with sequence similarity 106, member A",FAM106A,,,,
220576_at,post-GPI attachment to proteins 1,PGAP1,,,,
220577_at,"GTPase, very large interferon inducible pseudogene 1",GVINP1,,,,
220578_at,ADAMTS-like 4,ADAMTSL4,,,,
220579_at,,,,,,
220580_at,BicC family RNA binding protein 1,BICC1,,,,
220581_at,coiled-coil domain containing 170,CCDC170,,,,
220582_at,,,,,,
220583_at,,,,,,
220584_at,putative uncharacterized protein FLJ22184,FLJ22184,,,,
220585_at,hexokinase domain containing 1,HKDC1,,,,
220586_at,chromodomain helicase DNA binding protein 9,CHD9,,,,
220587_s_at,"MTOR associated protein, LST8 homolog (S. cerevisiae)",MLST8,,,,
220588_at,breast carcinoma amplified sequence 4,BCAS4,,,,
220589_s_at,integrin alpha FG-GAP repeat containing 2 /// uncharacterized LOC100507424,ITFG2 ,,,,
220590_at,integrin alpha FG-GAP repeat containing 2,ITFG2,,,,
220591_s_at,EF-hand domain (C-terminal) containing 2,EFHC2,,,,
220592_at,coiled-coil domain containing 40,CCDC40,,,,
220593_s_at,coiled-coil domain containing 40,CCDC40,,,,
220594_at,O-linked N-acetylglucosamine (GlcNAc) transferase,OGT,,,,
220595_at,PDZ domain containing ring finger 4,PDZRN4,,,,
220596_at,G patch domain containing 4,GPATCH4,,,,
220597_s_at,ADP-ribosylation factor-like 6 interacting protein 4,ARL6IP4,,,,
220598_at,"caspase recruitment domain family, member 14",CARD14,,,,
220599_s_at,"caspase recruitment domain family, member 14",CARD14,,,,
220600_at,elongator acetyltransferase complex subunit 6,ELP6,,,,
220601_at,chromosome 16 open reading frame 70,C16orf70,,,,
220602_s_at,golgin A2 pseudogene 7 /// golgin subfamily A member 2-like protein 3-like /// golgin A2 pseudogene /// golgin A2 pseudogene /// golgin A2 pseudogene,GOLGA2P7 ,,,,
220603_s_at,"multiple C2 domains, transmembrane 2",MCTP2,,,,
220604_x_at,formimidoyltransferase cyclodeaminase,FTCD,,,,
220605_s_at,sirtuin 2,SIRT2,,,,
220606_s_at,"ADP-ribose/CDP-alcohol diphosphatase, manganese-dependent",ADPRM,,,,
220607_x_at,negative elongation factor complex member C/D,NELFCD,,,,
220608_s_at,"Homo sapiens PRO1914 mRNA, complete cds.",BC069776,,,,
220609_at,SUMO-interacting motifs containing 1 pseudogene,LOC202181,,,,
220610_s_at,leucine rich repeat (in FLII) interacting protein 2,LRRFIP2,,,,
220611_at,"Dab, reelin signal transducer, homolog 1 (Drosophila)",DAB1,,,,
220612_at,"Homo sapiens clone HQ0641 PRO0641 mRNA, complete cds.",AF090939,,,,
220613_s_at,synaptotagmin-like 2,SYTL2,,,,
220614_s_at,androglobin,ADGB,,,,
220615_s_at,fatty acyl CoA reductase 2,FAR2,,,,
220616_at,zinc finger protein 384,ZNF384,,,,
220617_s_at,zinc finger protein 532,ZNF532,,,,
220618_s_at,"zinc finger, CW type with PWWP domain 1",ZCWPW1,,,,
220619_at,chromodomain helicase DNA binding protein 7,CHD7,,,,
220620_at,cysteine-rich C-terminal 1,CRCT1,,,,
220621_at,forkhead box E3,FOXE3,,,,
220622_at,leucine rich repeat containing 31,LRRC31,,,,
220623_s_at,"testis specific, 10",TSGA10,,,,
220624_s_at,E74-like factor 5 (ets domain transcription factor),ELF5,,,,
220625_s_at,E74-like factor 5 (ets domain transcription factor),ELF5,,,,
220626_at,"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 10",SERPINA10,,,,
220627_at,cystatin 8 (cystatin-related epididymal specific),CST8,,,,
220628_s_at,sidekick cell adhesion molecule 2,SDK2,,,,
220629_at,KCNQ1 downstream neighbor (non-protein coding),KCNQ1DN,,,,
220630_s_at,"chitinase, acidic",CHIA,,,,
220631_at,O-sialoglycoprotein endopeptidase-like 1,OSGEPL1,,,,
220632_s_at,protein-O-mannosyltransferase 2,POMT2,,,,
220633_s_at,"heterochromatin protein 1, binding protein 3",HP1BP3,,,,
220634_at,T-box 4,TBX4,,,,
220635_at,psoriasis susceptibility 1 candidate 2,PSORS1C2,,,,
220636_at,"dynein, axonemal, intermediate chain 2",DNAI2,,,,
220637_at,family with sequence similarity 124B,FAM124B,,,,
220638_s_at,"Cbl proto-oncogene C, E3 ubiquitin protein ligase",CBLC,,,,
220639_at,transmembrane 4 L six family member 20,TM4SF20,,,,
220640_at,"casein kinase 1, gamma 1",CSNK1G1,,,,
220641_at,"NADPH oxidase, EF-hand calcium binding domain 5",NOX5,,,,
220642_x_at,G protein-coupled receptor 89A /// G protein-coupled receptor 89B,GPR89A ,,,,
220643_s_at,Fas apoptotic inhibitory molecule,FAIM,,,,
220644_at,,,,,,
220645_at,"neurexophilin and PC-esterase domain family, member 4",NXPE4,,,,
220646_s_at,"killer cell lectin-like receptor subfamily F, member 1",KLRF1,,,,
220647_s_at,cytochrome c oxidase assembly factor 4 homolog (S. cerevisiae),COA4,,,,
220648_at,"adenosine deaminase, RNA-specific, B2 (non-functional)",ADARB2,,,,
220649_at,ATP/GTP binding protein-like 3,AGBL3,,,,
220650_s_at,"solute carrier family 9, subfamily A (NHE5, cation proton antiporter 5), member 5",SLC9A5,,,,
220651_s_at,minichromosome maintenance complex component 10,MCM10,,,,
220652_at,kinesin family member 24,KIF24,,,,
220653_at,"paternally expressed 3 /// zinc finger, imprinted 2",PEG3 ,,,,
220654_at,pancreatic polypeptide 2,PPY2,,,,
220655_at,TNFAIP3 interacting protein 3,TNIP3,,,,
220656_at,,,,,,
220657_at,kelch-like family member 11,KLHL11,,,,
220658_s_at,aryl hydrocarbon receptor nuclear translocator-like 2,ARNTL2,,,,
220659_s_at,chromosome 7 open reading frame 43,C7orf43,,,,
220660_at,long intergenic non-protein coding RNA 474,LINC00474,,,,
220661_s_at,zinc finger protein 692,ZNF692,,,,
220662_s_at,hes-related family bHLH transcription factor with YRPW motif-like,HEYL,,,,
220663_at,interleukin 1 receptor accessory protein-like 1,IL1RAPL1,,,,
220664_at,small proline-rich protein 2C (pseudogene),SPRR2C,,,,
220665_at,leucine zipper protein 4,LUZP4,,,,
220666_at,,,,,,
220667_at,ubiquitin specific peptidase 49,USP49,,,,
220668_s_at,DNA (cytosine-5-)-methyltransferase 3 beta,DNMT3B,,,,
220669_at,OTU deubiquitinase 4,OTUD4,,,,
220670_at,,,,,,
220671_at,CCR4 carbon catabolite repression 4-like (S. cerevisiae),CCRN4L,,,,
220672_at,"protein phosphatase 4, regulatory subunit 4",PPP4R4,,,,
220673_s_at,"protein phosphatase 4, regulatory subunit 4",PPP4R4,,,,
220674_at,CD22 molecule,CD22,,,,
220675_s_at,patatin-like phospholipase domain containing 3,PNPLA3,,,,
220676_at,"ADAM metallopeptidase with thrombospondin type 1 motif, 8",ADAMTS8,,,,
220677_s_at,"ADAM metallopeptidase with thrombospondin type 1 motif, 8",ADAMTS8,,,,
220678_at,uncharacterized FLJ20712,FLJ20712,,,,
220679_s_at,"cadherin 7, type 2",CDH7,,,,
220680_at,"ribonucleoprotein, PTB-binding 2",RAVER2,,,,
220681_at,proline rich 34,PRR34,,,,
220682_s_at,,,,,,
220683_at,retinol dehydrogenase 8 (all-trans),RDH8,,,,
220684_at,T-box 21,TBX21,,,,
220685_at,family with sequence similarity 120C,FAM120C,,,,
220686_s_at,piwi-like RNA-mediated gene silencing 2,PIWIL2,,,,
220687_at,uncharacterized LOC101927550,LOC101927550,,,,
220688_s_at,mRNA turnover 4 homolog (S. cerevisiae),MRTO4,,,,
220689_at,,,,,,
220690_s_at,dehydrogenase/reductase (SDR family) member 7B,DHRS7B,,,,
220691_at,,,,,,
220692_at,,,,,,
220693_at,coiled-coil domain containing 82,CCDC82,,,,
220694_at,ASAP1 intronic transcript 1 (non-protein coding),ASAP1-IT1,,,,
220695_at,,,,,,
220696_at,,,,,,
220697_at,,,,,,
220698_at,uncharacterized MGC4294,MGC4294,,,,
220699_s_at,uncharacterized protein PRO2214,PRO2214,,,,
220700_at,,,,,,
220701_at,long intergenic non-protein coding RNA 216,LINC00216,,,,
220702_at,,,,,,
220703_at,IDI2 antisense RNA 1,IDI2-AS1,,,,
220704_at,IKAROS family zinc finger 1 (Ikaros),IKZF1,,,,
220705_s_at,"ADAM metallopeptidase with thrombospondin type 1 motif, 7",ADAMTS7,,,,
220706_at,"ADAM metallopeptidase with thrombospondin type 1 motif, 7",ADAMTS7,,,,
220707_s_at,FAD-dependent oxidoreductase domain containing 2,FOXRED2,,,,
220708_at,,,,,,
220709_at,zinc finger protein 556,ZNF556,,,,
220710_at,ANP32A intronic transcript 1 (non-protein coding),ANP32A-IT1,,,,
220711_at,,,,,,
220712_at,chromosome 8 open reading frame 60,C8orf60,,,,
220713_at,DENN/MADD domain containing 6B,DENND6B,,,,
220714_at,PR domain containing 14,PRDM14,,,,
220715_at,,,,,,
220716_at,excision repair cross-complementation group 8,ERCC8,,,,
220717_at,"ADAM metallopeptidase with thrombospondin type 1 motif, 20",ADAMTS20,,,,
220718_at,HEXA antisense RNA 1,HEXA-AS1,,,,
220719_at,,,,,,
220720_x_at,mitotic spindle organizing protein 2B,MZT2B,,,,
220721_at,zinc finger protein 614,ZNF614,,,,
220722_s_at,"solute carrier family 5 (sodium/choline cotransporter), member 7",SLC5A7,,,,
220723_s_at,cell wall biogenesis 43 C-terminal homolog (S. cerevisiae),CWH43,,,,
220724_at,cell wall biogenesis 43 C-terminal homolog (S. cerevisiae),CWH43,,,,
220725_x_at,"dynein, axonemal, heavy chain 3",DNAH3,,,,
220726_at,,,,,,
220727_at,"potassium channel, subfamily K, member 10",KCNK10,,,,
220728_at,,,,,,
220729_at,"Homo sapiens PRO1575 mRNA, complete cds.",BC069739,,,,
220730_at,SubName: Full=Uncharacterized protein; /// uncharacterized LOC642533 ///,DQ583205 ,,,,
220731_s_at,NECAP endocytosis associated 2,NECAP2,,,,
220732_at,"phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2",PREX2,,,,
220733_at,"solute carrier family 26 (anion exchanger), member 1",SLC26A1,,,,
220734_s_at,ceramide-1-phosphate transfer protein,CPTP,,,,
220735_s_at,SUMO1/sentrin specific peptidase 7,SENP7,,,,
220736_at,"solute carrier family 19 (thiamine transporter), member 3",SLC19A3,,,,
220737_at,"ribosomal protein S6 kinase, 90kDa, polypeptide 6",RPS6KA6,,,,
220738_s_at,"ribosomal protein S6 kinase, 90kDa, polypeptide 6",RPS6KA6,,,,
220739_s_at,cyclin M3,CNNM3,,,,
220740_s_at,"solute carrier family 12 (potassium/chloride transporter), member 6",SLC12A6,,,,
220741_s_at,pyrophosphatase (inorganic) 2,PPA2,,,,
220742_s_at,N-glycanase 1,NGLY1,,,,
220743_at,,,,,,
220744_s_at,intraflagellar transport 122 homolog (Chlamydomonas) /// intraflagellar transport protein 122 homolog,IFT122 ,,,,
220745_at,interleukin 19,IL19,,,,
220746_s_at,ubiquitin interaction motif containing 1,UIMC1,,,,
220747_at,long intergenic non-protein coding RNA 652,LINC00652,,,,
220748_s_at,zinc finger protein 580,ZNF580,,,,
220749_at,coiled-coil domain containing 7,CCDC7,,,,
220750_s_at,leucine proline-enriched proteoglycan (leprecan) 1,LEPRE1,,,,
220751_s_at,fatty acid hydroxylase domain containing 2,FAXDC2,,,,
220752_at,uncharacterized LOC51145,LOC51145,,,,
220753_s_at,"crystallin, lambda 1",CRYL1,,,,
220754_at,armadillo repeat containing 9,ARMC9,,,,
220755_s_at,chromosome 6 open reading frame 48,C6orf48,,,,
220756_s_at,"solute carrier family 52 (riboflavin transporter), member 1",SLC52A1,,,,
220757_s_at,microRNA 4746 /// UBX domain protein 6,MIR4746 ,,,,
220758_s_at,"roundabout, axon guidance receptor, homolog 4 (Drosophila)",ROBO4,,,,
220759_at,epididymal protein 3B,EDDM3B,,,,
220760_x_at,zinc finger protein 665,ZNF665,,,,
220761_s_at,TAO kinase 3,TAOK3,,,,
220762_s_at,"guanine nucleotide binding protein (G protein), beta polypeptide 1-like",GNB1L,,,,
220763_at,heat shock 70kDa protein 12A,HSPA12A,,,,
220764_at,"protein phosphatase 4, regulatory subunit 2",PPP4R2,,,,
220765_s_at,LIM and senescent cell antigen-like domains 2,LIMS2,,,,
220766_at,B-cell translocation gene 4,BTG4,,,,
220767_at,,,,,,
220768_s_at,"casein kinase 1, gamma 3",CSNK1G3,,,,
220769_s_at,WD repeat domain 78,WDR78,,,,
220770_s_at,"zinc finger, BED-type containing 8",ZBED8,,,,
220771_at,long intergenic non-protein coding RNA 328,LINC00328,,,,
220772_at,"blepharophimosis, epicanthus inversus and ptosis, candidate 1 (non-protein coding)",BPESC1,,,,
220773_s_at,gephyrin,GPHN,,,,
220774_at,dymeclin,DYM,,,,
220775_s_at,UEV and lactate/malate dehyrogenase domains,UEVLD,,,,
220776_at,"potassium inwardly-rectifying channel, subfamily J, member 14",KCNJ14,,,,
220777_at,kinesin family member 13A,KIF13A,,,,
220778_x_at,"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6B",SEMA6B,,,,
220779_at,"peptidyl arginine deiminase, type III",PADI3,,,,
220780_at,"phospholipase A2, group III",PLA2G3,,,,
220781_at,deleted in esophageal cancer 1,12-Jan,,,,
220782_x_at,kallikrein-related peptidase 12,KLK12,,,,
220783_at,matrix metallopeptidase 27,MMP27,,,,
220784_s_at,urotensin 2,UTS2,,,,
220785_at,urotensin 2,UTS2,,,,
220786_s_at,"solute carrier family 38, member 4",SLC38A4,,,,
220787_at,,,,,,
220788_s_at,interferon regulatory factor 9 /// ring finger protein 31,IRF9 ,,,,
220789_s_at,"small nucleolar RNA, H/ACA box 5B /// transforming growth factor beta regulator 4",SNORA5B ,,,,
220790_s_at,"membrane-spanning 4-domains, subfamily A, member 5",MS4A5,,,,
220791_x_at,"sodium channel, voltage-gated, type XI, alpha subunit",SCN11A,,,,
220792_at,PR domain containing 5,PRDM5,,,,
220793_at,sarcoma antigen 1,SAGE1,,,,
220794_at,"gremlin 2, DAN family BMP antagonist",GREM2,,,,
220795_s_at,brain-enriched guanylate kinase-associated,BEGAIN,,,,
220796_x_at,"solute carrier family 35, member E1",SLC35E1,,,,
220797_at,uncharacterized LOC284009 /// methyltransferase like 16,LOC284009 ,,,,
220798_x_at,lipid phosphate phosphatase-related protein type 3,LPPR3,,,,
220799_at,glial cells missing homolog 2 (Drosophila),GCM2,,,,
220800_s_at,tropomodulin 3 (ubiquitous),TMOD3,,,,
220801_s_at,hydroxyacid oxidase 2 (long chain),HAO2,,,,
220802_at,"potassium voltage-gated channel, subfamily H (eag-related), member 4",KCNH4,,,,
220803_at,Homo sapiens mRNA; cDNA DKFZp761K1824 (from clone DKFZp761K1824). /// STAM binding protein-like 1,BC069782 ,,,,
220804_s_at,tumor protein p73,TP73,,,,
220805_at,histamine receptor H2,HRH2,,,,
220806_x_at,"guanine nucleotide binding protein (G protein), gamma 13",GNG13,,,,
220807_at,"hemoglobin, theta 1",HBQ1,,,,
220808_at,theg spermatid protein,THEG,,,,
220809_at,,,,,,
220810_at,"chloride channel accessory 3, pseudogene",CLCA3P,,,,
220811_at,proteoglycan 3,PRG3,,,,
220812_s_at,HERV-H LTR-associating 2,HHLA2,,,,
220813_at,cysteinyl leukotriene receptor 2,CYSLTR2,,,,
220814_at,,,,,,
220815_at,"catenin (cadherin-associated protein), alpha 3",CTNNA3,,,,
220816_at,lysophosphatidic acid receptor 3,LPAR3,,,,
220817_at,"transient receptor potential cation channel, subfamily C, member 4",TRPC4,,,,
220818_s_at,"transient receptor potential cation channel, subfamily C, member 4",TRPC4,,,,
220819_at,FERM domain containing 1,FRMD1,,,,
220820_at,,,,,,
220821_at,galanin receptor 1,GALR1,,,,
220822_at,,,,,,
220823_at,hCG1732469,LOC729164,,,,
220824_at,,,,,,
220825_s_at,kin of IRRE like (Drosophila),KIRREL,,,,
220826_at,t-complex 10-like,TCP10L,,,,
220827_at,,,,,,
220828_s_at,uncharacterized protein FLJ11292,FLJ11292,,,,
220829_s_at,"UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 1",B3GALT1,,,,
220830_at,interphotoreceptor matrix proteoglycan 2,IMPG2,,,,
220831_at,"glucosaminyl (N-acetyl) transferase 4, core 2",GCNT4,,,,
220832_at,toll-like receptor 8,TLR8,,,,
220833_at,,,,,,
220834_at,"membrane-spanning 4-domains, subfamily A, member 12",MS4A12,,,,
220835_s_at,zinc finger protein 407,ZNF407,,,,
220836_at,zinc finger protein 407,ZNF407,,,,
220837_at,uncharacterized LOC100996325,LOC100996325,,,,
220838_at,exonuclease 3'-5' domain containing 3,EXD3,,,,
220839_at,methyltransferase like 5,METTL5,,,,
220840_s_at,chromosome 1 open reading frame 112,C1orf112,,,,
220841_s_at,Abelson helper integration site 1,AHI1,,,,
